customer,cluster,cluster_label,cluster_profile
2550,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2551,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2552,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2553,1,New Parents,"Baby%, Drinks%, Home%"
2554,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2556,1,New Parents,"Baby%, Drinks%, Home%"
2557,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2558,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2559,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2560,1,New Parents,"Baby%, Drinks%, Home%"
2561,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2562,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2563,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2564,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2565,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2566,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2567,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2568,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2569,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2570,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2571,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2572,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2573,1,New Parents,"Baby%, Drinks%, Home%"
2574,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2576,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2577,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2578,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2579,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2580,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2581,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2582,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2583,1,New Parents,"Baby%, Drinks%, Home%"
2584,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2585,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2586,1,New Parents,"Baby%, Drinks%, Home%"
2587,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2588,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2589,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2590,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2591,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2592,1,New Parents,"Baby%, Drinks%, Home%"
2593,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2594,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2596,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2597,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2598,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2599,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2600,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2601,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2602,1,New Parents,"Baby%, Drinks%, Home%"
2603,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2604,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2606,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2607,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2608,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2609,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2610,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2611,1,New Parents,"Baby%, Drinks%, Home%"
2612,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2613,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2614,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2615,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2616,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2617,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2618,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2619,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2620,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2621,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2622,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2623,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2624,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2625,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2626,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2627,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2628,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2629,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2630,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2631,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2632,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2633,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2634,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2635,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2636,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2637,1,New Parents,"Baby%, Drinks%, Home%"
2638,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2639,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2640,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2641,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2642,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2643,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2644,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2645,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2646,1,New Parents,"Baby%, Drinks%, Home%"
2647,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2648,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2649,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2650,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2651,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2652,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2653,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2655,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2656,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2657,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2658,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2659,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2660,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2661,1,New Parents,"Baby%, Drinks%, Home%"
2662,1,New Parents,"Baby%, Drinks%, Home%"
2663,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2664,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2665,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2666,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2667,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2669,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2670,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2671,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2672,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2675,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2676,1,New Parents,"Baby%, Drinks%, Home%"
2677,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2678,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2679,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2680,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2681,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2682,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2683,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2684,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2685,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2686,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2687,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2688,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2689,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2690,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2691,1,New Parents,"Baby%, Drinks%, Home%"
2692,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2693,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2694,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2697,1,New Parents,"Baby%, Drinks%, Home%"
2698,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2699,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2700,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2701,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2702,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2704,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2705,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2706,1,New Parents,"Baby%, Drinks%, Home%"
2707,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2708,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2709,1,New Parents,"Baby%, Drinks%, Home%"
2710,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2711,1,New Parents,"Baby%, Drinks%, Home%"
2712,1,New Parents,"Baby%, Drinks%, Home%"
2713,1,New Parents,"Baby%, Drinks%, Home%"
2714,1,New Parents,"Baby%, Drinks%, Home%"
2715,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2716,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2717,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2718,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2721,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2722,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2723,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2724,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2725,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2726,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2727,1,New Parents,"Baby%, Drinks%, Home%"
2728,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2729,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2730,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2731,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2732,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2733,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2734,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2736,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2738,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2739,1,New Parents,"Baby%, Drinks%, Home%"
2740,1,New Parents,"Baby%, Drinks%, Home%"
2741,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2742,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2743,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2744,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2745,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2746,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2747,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2749,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2750,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2751,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2752,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2753,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2754,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2756,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2757,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2758,1,New Parents,"Baby%, Drinks%, Home%"
2759,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2760,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2761,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2762,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2763,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2764,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2765,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2766,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2767,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2768,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2770,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2771,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2772,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2773,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2774,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2775,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2776,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2777,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2778,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2779,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2780,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2781,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2782,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2783,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2785,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2786,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2787,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2788,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2789,1,New Parents,"Baby%, Drinks%, Home%"
2791,1,New Parents,"Baby%, Drinks%, Home%"
2792,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2793,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2794,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2796,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2797,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2798,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2799,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2800,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2801,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2803,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2804,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2806,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2807,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2808,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2809,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2811,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2812,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2813,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2814,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2815,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2816,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2817,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2818,1,New Parents,"Baby%, Drinks%, Home%"
2819,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2820,1,New Parents,"Baby%, Drinks%, Home%"
2821,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2822,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2823,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2824,1,New Parents,"Baby%, Drinks%, Home%"
2825,1,New Parents,"Baby%, Drinks%, Home%"
2826,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2828,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2829,1,New Parents,"Baby%, Drinks%, Home%"
2830,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2831,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2832,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2833,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2834,1,New Parents,"Baby%, Drinks%, Home%"
2835,1,New Parents,"Baby%, Drinks%, Home%"
2837,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2838,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2839,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2840,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2841,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2842,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2843,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2844,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2845,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2846,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2847,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2848,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2849,1,New Parents,"Baby%, Drinks%, Home%"
2851,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2852,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2853,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2854,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2855,1,New Parents,"Baby%, Drinks%, Home%"
2856,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2857,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2858,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2860,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2861,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2862,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2863,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2864,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2865,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2866,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2867,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2868,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2869,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2870,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2871,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2872,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2873,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2875,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2876,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2877,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2878,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2879,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2880,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2881,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2883,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2884,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2885,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2886,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2887,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2888,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2889,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2890,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2891,1,New Parents,"Baby%, Drinks%, Home%"
2892,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2893,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2894,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2895,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2896,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2897,1,New Parents,"Baby%, Drinks%, Home%"
2898,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2899,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2900,1,New Parents,"Baby%, Drinks%, Home%"
2902,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2903,1,New Parents,"Baby%, Drinks%, Home%"
2904,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2905,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2906,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2907,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2909,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2910,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2911,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2912,1,New Parents,"Baby%, Drinks%, Home%"
2913,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2914,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2915,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2916,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2917,1,New Parents,"Baby%, Drinks%, Home%"
2918,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2919,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2920,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2921,1,New Parents,"Baby%, Drinks%, Home%"
2922,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2923,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2924,1,New Parents,"Baby%, Drinks%, Home%"
2926,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2927,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2928,1,New Parents,"Baby%, Drinks%, Home%"
2929,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2930,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2931,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2933,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2934,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2935,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2936,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2937,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2938,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2939,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2940,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2941,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2942,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2943,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2944,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2945,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2946,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2947,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2948,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2949,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2950,1,New Parents,"Baby%, Drinks%, Home%"
2951,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2952,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2953,1,New Parents,"Baby%, Drinks%, Home%"
2954,1,New Parents,"Baby%, Drinks%, Home%"
2955,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2956,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2957,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2958,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2960,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2961,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2962,1,New Parents,"Baby%, Drinks%, Home%"
2963,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2964,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2965,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2966,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2967,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2968,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2969,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2970,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2971,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2972,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2974,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2975,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2976,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2977,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2978,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2980,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2982,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2983,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2984,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2985,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2986,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2987,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2988,1,New Parents,"Baby%, Drinks%, Home%"
2989,1,New Parents,"Baby%, Drinks%, Home%"
2990,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
2992,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2993,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2994,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2995,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
2998,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
2999,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
3000,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
3001,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
3003,1,New Parents,"Baby%, Drinks%, Home%"
3004,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
3005,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
3006,1,New Parents,"Baby%, Drinks%, Home%"
3007,1,New Parents,"Baby%, Drinks%, Home%"
3008,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
3009,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
3010,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
3011,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
3012,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
3013,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
3014,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
3015,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
3016,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
3017,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
