customer,cluster,cluster_label
717,1,New Parents & Drinks & Home Decorators
718,3,Drinks & Fresh Regulars & Food
719,3,Drinks & Fresh Regulars & Food
720,3,Drinks & Fresh Regulars & Food
721,0,Home Decorators & Drinks & Food
722,2,Food & Drinks & Home Decorators
723,3,Drinks & Fresh Regulars & Food
724,2,Food & Drinks & Home Decorators
725,3,Drinks & Fresh Regulars & Food
726,0,Home Decorators & Drinks & Food
727,3,Drinks & Fresh Regulars & Food
728,3,Drinks & Fresh Regulars & Food
729,2,Food & Drinks & Home Decorators
730,0,Home Decorators & Drinks & Food
731,3,Drinks & Fresh Regulars & Food
732,3,Drinks & Fresh Regulars & Food
733,3,Drinks & Fresh Regulars & Food
734,3,Drinks & Fresh Regulars & Food
735,3,Drinks & Fresh Regulars & Food
736,3,Drinks & Fresh Regulars & Food
737,3,Drinks & Fresh Regulars & Food
738,0,Home Decorators & Drinks & Food
739,0,Home Decorators & Drinks & Food
740,1,New Parents & Drinks & Home Decorators
742,3,Drinks & Fresh Regulars & Food
743,3,Drinks & Fresh Regulars & Food
744,3,Drinks & Fresh Regulars & Food
745,3,Drinks & Fresh Regulars & Food
746,1,New Parents & Drinks & Home Decorators
747,1,New Parents & Drinks & Home Decorators
748,3,Drinks & Fresh Regulars & Food
749,1,New Parents & Drinks & Home Decorators
750,3,Drinks & Fresh Regulars & Food
751,3,Drinks & Fresh Regulars & Food
752,0,Home Decorators & Drinks & Food
753,1,New Parents & Drinks & Home Decorators
754,3,Drinks & Fresh Regulars & Food
755,3,Drinks & Fresh Regulars & Food
756,0,Home Decorators & Drinks & Food
757,0,Home Decorators & Drinks & Food
758,0,Home Decorators & Drinks & Food
759,1,New Parents & Drinks & Home Decorators
760,3,Drinks & Fresh Regulars & Food
761,0,Home Decorators & Drinks & Food
762,0,Home Decorators & Drinks & Food
763,3,Drinks & Fresh Regulars & Food
764,0,Home Decorators & Drinks & Food
765,0,Home Decorators & Drinks & Food
766,1,New Parents & Drinks & Home Decorators
767,1,New Parents & Drinks & Home Decorators
769,2,Food & Drinks & Home Decorators
770,0,Home Decorators & Drinks & Food
771,3,Drinks & Fresh Regulars & Food
773,3,Drinks & Fresh Regulars & Food
774,3,Drinks & Fresh Regulars & Food
775,3,Drinks & Fresh Regulars & Food
776,3,Drinks & Fresh Regulars & Food
777,3,Drinks & Fresh Regulars & Food
778,0,Home Decorators & Drinks & Food
779,3,Drinks & Fresh Regulars & Food
780,3,Drinks & Fresh Regulars & Food
781,3,Drinks & Fresh Regulars & Food
782,0,Home Decorators & Drinks & Food
783,3,Drinks & Fresh Regulars & Food
784,0,Home Decorators & Drinks & Food
785,1,New Parents & Drinks & Home Decorators
786,3,Drinks & Fresh Regulars & Food
787,3,Drinks & Fresh Regulars & Food
789,0,Home Decorators & Drinks & Food
790,1,New Parents & Drinks & Home Decorators
791,3,Drinks & Fresh Regulars & Food
792,3,Drinks & Fresh Regulars & Food
793,1,New Parents & Drinks & Home Decorators
794,3,Drinks & Fresh Regulars & Food
795,1,New Parents & Drinks & Home Decorators
796,1,New Parents & Drinks & Home Decorators
797,3,Drinks & Fresh Regulars & Food
798,3,Drinks & Fresh Regulars & Food
799,3,Drinks & Fresh Regulars & Food
800,1,New Parents & Drinks & Home Decorators
802,2,Food & Drinks & Home Decorators
803,3,Drinks & Fresh Regulars & Food
804,3,Drinks & Fresh Regulars & Food
807,0,Home Decorators & Drinks & Food
808,3,Drinks & Fresh Regulars & Food
809,3,Drinks & Fresh Regulars & Food
810,3,Drinks & Fresh Regulars & Food
811,0,Home Decorators & Drinks & Food
812,3,Drinks & Fresh Regulars & Food
813,2,Food & Drinks & Home Decorators
814,3,Drinks & Fresh Regulars & Food
815,0,Home Decorators & Drinks & Food
816,0,Home Decorators & Drinks & Food
817,2,Food & Drinks & Home Decorators
818,3,Drinks & Fresh Regulars & Food
819,3,Drinks & Fresh Regulars & Food
820,1,New Parents & Drinks & Home Decorators
821,0,Home Decorators & Drinks & Food
823,3,Drinks & Fresh Regulars & Food
825,3,Drinks & Fresh Regulars & Food
826,0,Home Decorators & Drinks & Food
827,3,Drinks & Fresh Regulars & Food
828,3,Drinks & Fresh Regulars & Food
829,3,Drinks & Fresh Regulars & Food
830,3,Drinks & Fresh Regulars & Food
831,1,New Parents & Drinks & Home Decorators
832,3,Drinks & Fresh Regulars & Food
833,0,Home Decorators & Drinks & Food
834,0,Home Decorators & Drinks & Food
835,3,Drinks & Fresh Regulars & Food
836,3,Drinks & Fresh Regulars & Food
837,3,Drinks & Fresh Regulars & Food
838,3,Drinks & Fresh Regulars & Food
839,0,Home Decorators & Drinks & Food
840,1,New Parents & Drinks & Home Decorators
842,3,Drinks & Fresh Regulars & Food
843,0,Home Decorators & Drinks & Food
844,0,Home Decorators & Drinks & Food
845,0,Home Decorators & Drinks & Food
846,1,New Parents & Drinks & Home Decorators
847,0,Home Decorators & Drinks & Food
848,3,Drinks & Fresh Regulars & Food
849,3,Drinks & Fresh Regulars & Food
850,2,Food & Drinks & Home Decorators
851,1,New Parents & Drinks & Home Decorators
852,3,Drinks & Fresh Regulars & Food
853,0,Home Decorators & Drinks & Food
854,3,Drinks & Fresh Regulars & Food
855,3,Drinks & Fresh Regulars & Food
856,0,Home Decorators & Drinks & Food
857,0,Home Decorators & Drinks & Food
858,1,New Parents & Drinks & Home Decorators
859,3,Drinks & Fresh Regulars & Food
860,0,Home Decorators & Drinks & Food
861,0,Home Decorators & Drinks & Food
862,3,Drinks & Fresh Regulars & Food
863,0,Home Decorators & Drinks & Food
864,2,Food & Drinks & Home Decorators
865,0,Home Decorators & Drinks & Food
866,3,Drinks & Fresh Regulars & Food
867,3,Drinks & Fresh Regulars & Food
868,3,Drinks & Fresh Regulars & Food
869,3,Drinks & Fresh Regulars & Food
870,3,Drinks & Fresh Regulars & Food
871,3,Drinks & Fresh Regulars & Food
872,1,New Parents & Drinks & Home Decorators
874,3,Drinks & Fresh Regulars & Food
875,1,New Parents & Drinks & Home Decorators
876,0,Home Decorators & Drinks & Food
877,2,Food & Drinks & Home Decorators
878,2,Food & Drinks & Home Decorators
879,0,Home Decorators & Drinks & Food
880,0,Home Decorators & Drinks & Food
881,0,Home Decorators & Drinks & Food
882,0,Home Decorators & Drinks & Food
883,0,Home Decorators & Drinks & Food
884,3,Drinks & Fresh Regulars & Food
885,3,Drinks & Fresh Regulars & Food
886,0,Home Decorators & Drinks & Food
887,3,Drinks & Fresh Regulars & Food
889,3,Drinks & Fresh Regulars & Food
890,2,Food & Drinks & Home Decorators
891,3,Drinks & Fresh Regulars & Food
894,0,Home Decorators & Drinks & Food
895,0,Home Decorators & Drinks & Food
896,1,New Parents & Drinks & Home Decorators
897,0,Home Decorators & Drinks & Food
898,0,Home Decorators & Drinks & Food
900,2,Food & Drinks & Home Decorators
901,1,New Parents & Drinks & Home Decorators
902,1,New Parents & Drinks & Home Decorators
903,3,Drinks & Fresh Regulars & Food
904,3,Drinks & Fresh Regulars & Food
905,3,Drinks & Fresh Regulars & Food
906,1,New Parents & Drinks & Home Decorators
907,3,Drinks & Fresh Regulars & Food
908,1,New Parents & Drinks & Home Decorators
909,3,Drinks & Fresh Regulars & Food
910,2,Food & Drinks & Home Decorators
911,3,Drinks & Fresh Regulars & Food
912,3,Drinks & Fresh Regulars & Food
913,0,Home Decorators & Drinks & Food
914,0,Home Decorators & Drinks & Food
915,1,New Parents & Drinks & Home Decorators
916,3,Drinks & Fresh Regulars & Food
917,3,Drinks & Fresh Regulars & Food
918,0,Home Decorators & Drinks & Food
919,0,Home Decorators & Drinks & Food
920,1,New Parents & Drinks & Home Decorators
921,2,Food & Drinks & Home Decorators
922,1,New Parents & Drinks & Home Decorators
923,0,Home Decorators & Drinks & Food
924,3,Drinks & Fresh Regulars & Food
925,1,New Parents & Drinks & Home Decorators
926,3,Drinks & Fresh Regulars & Food
927,3,Drinks & Fresh Regulars & Food
928,3,Drinks & Fresh Regulars & Food
929,3,Drinks & Fresh Regulars & Food
930,3,Drinks & Fresh Regulars & Food
931,0,Home Decorators & Drinks & Food
932,0,Home Decorators & Drinks & Food
933,1,New Parents & Drinks & Home Decorators
934,0,Home Decorators & Drinks & Food
935,0,Home Decorators & Drinks & Food
936,3,Drinks & Fresh Regulars & Food
937,3,Drinks & Fresh Regulars & Food
938,0,Home Decorators & Drinks & Food
939,3,Drinks & Fresh Regulars & Food
940,3,Drinks & Fresh Regulars & Food
941,3,Drinks & Fresh Regulars & Food
942,1,New Parents & Drinks & Home Decorators
943,0,Home Decorators & Drinks & Food
944,0,Home Decorators & Drinks & Food
946,3,Drinks & Fresh Regulars & Food
947,3,Drinks & Fresh Regulars & Food
948,0,Home Decorators & Drinks & Food
949,3,Drinks & Fresh Regulars & Food
950,3,Drinks & Fresh Regulars & Food
951,3,Drinks & Fresh Regulars & Food
952,3,Drinks & Fresh Regulars & Food
953,3,Drinks & Fresh Regulars & Food
954,2,Food & Drinks & Home Decorators
955,3,Drinks & Fresh Regulars & Food
956,3,Drinks & Fresh Regulars & Food
957,3,Drinks & Fresh Regulars & Food
958,0,Home Decorators & Drinks & Food
959,1,New Parents & Drinks & Home Decorators
960,0,Home Decorators & Drinks & Food
961,3,Drinks & Fresh Regulars & Food
962,1,New Parents & Drinks & Home Decorators
963,3,Drinks & Fresh Regulars & Food
964,0,Home Decorators & Drinks & Food
966,3,Drinks & Fresh Regulars & Food
968,3,Drinks & Fresh Regulars & Food
969,2,Food & Drinks & Home Decorators
970,3,Drinks & Fresh Regulars & Food
971,2,Food & Drinks & Home Decorators
972,2,Food & Drinks & Home Decorators
973,0,Home Decorators & Drinks & Food
974,3,Drinks & Fresh Regulars & Food
975,3,Drinks & Fresh Regulars & Food
976,3,Drinks & Fresh Regulars & Food
977,1,New Parents & Drinks & Home Decorators
978,3,Drinks & Fresh Regulars & Food
979,3,Drinks & Fresh Regulars & Food
980,3,Drinks & Fresh Regulars & Food
982,3,Drinks & Fresh Regulars & Food
983,3,Drinks & Fresh Regulars & Food
984,1,New Parents & Drinks & Home Decorators
985,3,Drinks & Fresh Regulars & Food
986,3,Drinks & Fresh Regulars & Food
987,0,Home Decorators & Drinks & Food
988,2,Food & Drinks & Home Decorators
989,0,Home Decorators & Drinks & Food
990,1,New Parents & Drinks & Home Decorators
991,3,Drinks & Fresh Regulars & Food
992,2,Food & Drinks & Home Decorators
993,0,Home Decorators & Drinks & Food
994,3,Drinks & Fresh Regulars & Food
995,1,New Parents & Drinks & Home Decorators
996,0,Home Decorators & Drinks & Food
997,0,Home Decorators & Drinks & Food
998,1,New Parents & Drinks & Home Decorators
999,3,Drinks & Fresh Regulars & Food
1000,1,New Parents & Drinks & Home Decorators
1001,1,New Parents & Drinks & Home Decorators
1002,2,Food & Drinks & Home Decorators
1003,3,Drinks & Fresh Regulars & Food
1004,2,Food & Drinks & Home Decorators
1005,1,New Parents & Drinks & Home Decorators
1007,3,Drinks & Fresh Regulars & Food
1008,1,New Parents & Drinks & Home Decorators
1009,3,Drinks & Fresh Regulars & Food
1010,3,Drinks & Fresh Regulars & Food
1011,3,Drinks & Fresh Regulars & Food
1012,0,Home Decorators & Drinks & Food
1013,1,New Parents & Drinks & Home Decorators
1014,3,Drinks & Fresh Regulars & Food
1015,3,Drinks & Fresh Regulars & Food
1016,3,Drinks & Fresh Regulars & Food
1017,3,Drinks & Fresh Regulars & Food
1018,3,Drinks & Fresh Regulars & Food
1019,2,Food & Drinks & Home Decorators
1021,3,Drinks & Fresh Regulars & Food
1022,0,Home Decorators & Drinks & Food
1023,3,Drinks & Fresh Regulars & Food
1024,0,Home Decorators & Drinks & Food
1025,1,New Parents & Drinks & Home Decorators
1026,0,Home Decorators & Drinks & Food
1027,3,Drinks & Fresh Regulars & Food
1028,2,Food & Drinks & Home Decorators
1029,3,Drinks & Fresh Regulars & Food
1030,1,New Parents & Drinks & Home Decorators
1031,0,Home Decorators & Drinks & Food
1032,0,Home Decorators & Drinks & Food
1033,0,Home Decorators & Drinks & Food
1034,3,Drinks & Fresh Regulars & Food
1035,3,Drinks & Fresh Regulars & Food
1036,3,Drinks & Fresh Regulars & Food
1037,3,Drinks & Fresh Regulars & Food
1038,1,New Parents & Drinks & Home Decorators
1039,0,Home Decorators & Drinks & Food
1040,3,Drinks & Fresh Regulars & Food
1041,3,Drinks & Fresh Regulars & Food
1042,3,Drinks & Fresh Regulars & Food
1043,3,Drinks & Fresh Regulars & Food
1044,0,Home Decorators & Drinks & Food
1045,3,Drinks & Fresh Regulars & Food
1046,3,Drinks & Fresh Regulars & Food
1047,2,Food & Drinks & Home Decorators
1048,3,Drinks & Fresh Regulars & Food
1050,2,Food & Drinks & Home Decorators
1051,0,Home Decorators & Drinks & Food
1053,1,New Parents & Drinks & Home Decorators
1054,3,Drinks & Fresh Regulars & Food
1055,3,Drinks & Fresh Regulars & Food
1056,1,New Parents & Drinks & Home Decorators
1058,1,New Parents & Drinks & Home Decorators
1059,3,Drinks & Fresh Regulars & Food
1060,3,Drinks & Fresh Regulars & Food
1061,0,Home Decorators & Drinks & Food
1062,2,Food & Drinks & Home Decorators
1063,3,Drinks & Fresh Regulars & Food
1064,3,Drinks & Fresh Regulars & Food
1065,0,Home Decorators & Drinks & Food
1066,0,Home Decorators & Drinks & Food
1067,3,Drinks & Fresh Regulars & Food
1068,2,Food & Drinks & Home Decorators
1069,1,New Parents & Drinks & Home Decorators
1070,1,New Parents & Drinks & Home Decorators
1071,0,Home Decorators & Drinks & Food
1072,0,Home Decorators & Drinks & Food
1073,2,Food & Drinks & Home Decorators
1074,3,Drinks & Fresh Regulars & Food
1075,3,Drinks & Fresh Regulars & Food
1076,1,New Parents & Drinks & Home Decorators
1077,1,New Parents & Drinks & Home Decorators
1078,2,Food & Drinks & Home Decorators
1079,0,Home Decorators & Drinks & Food
1080,0,Home Decorators & Drinks & Food
1081,1,New Parents & Drinks & Home Decorators
1082,0,Home Decorators & Drinks & Food
1083,3,Drinks & Fresh Regulars & Food
1084,0,Home Decorators & Drinks & Food
1085,0,Home Decorators & Drinks & Food
1086,0,Home Decorators & Drinks & Food
1087,1,New Parents & Drinks & Home Decorators
1088,1,New Parents & Drinks & Home Decorators
1089,3,Drinks & Fresh Regulars & Food
1090,0,Home Decorators & Drinks & Food
1091,0,Home Decorators & Drinks & Food
1092,3,Drinks & Fresh Regulars & Food
1093,1,New Parents & Drinks & Home Decorators
1094,3,Drinks & Fresh Regulars & Food
1095,3,Drinks & Fresh Regulars & Food
1096,3,Drinks & Fresh Regulars & Food
1097,3,Drinks & Fresh Regulars & Food
1098,0,Home Decorators & Drinks & Food
1099,0,Home Decorators & Drinks & Food
1100,3,Drinks & Fresh Regulars & Food
1101,2,Food & Drinks & Home Decorators
1104,0,Home Decorators & Drinks & Food
1105,3,Drinks & Fresh Regulars & Food
1106,3,Drinks & Fresh Regulars & Food
1107,1,New Parents & Drinks & Home Decorators
1109,3,Drinks & Fresh Regulars & Food
1110,3,Drinks & Fresh Regulars & Food
1111,0,Home Decorators & Drinks & Food
1112,0,Home Decorators & Drinks & Food
1113,0,Home Decorators & Drinks & Food
1114,0,Home Decorators & Drinks & Food
1115,1,New Parents & Drinks & Home Decorators
1116,3,Drinks & Fresh Regulars & Food
1117,1,New Parents & Drinks & Home Decorators
1118,3,Drinks & Fresh Regulars & Food
1119,3,Drinks & Fresh Regulars & Food
1121,3,Drinks & Fresh Regulars & Food
1122,0,Home Decorators & Drinks & Food
1123,0,Home Decorators & Drinks & Food
1124,0,Home Decorators & Drinks & Food
1125,3,Drinks & Fresh Regulars & Food
1126,1,New Parents & Drinks & Home Decorators
1127,1,New Parents & Drinks & Home Decorators
1128,0,Home Decorators & Drinks & Food
1129,3,Drinks & Fresh Regulars & Food
1130,0,Home Decorators & Drinks & Food
1131,1,New Parents & Drinks & Home Decorators
1132,0,Home Decorators & Drinks & Food
1133,3,Drinks & Fresh Regulars & Food
1134,2,Food & Drinks & Home Decorators
1135,3,Drinks & Fresh Regulars & Food
1136,0,Home Decorators & Drinks & Food
1137,0,Home Decorators & Drinks & Food
1138,2,Food & Drinks & Home Decorators
1139,3,Drinks & Fresh Regulars & Food
1140,3,Drinks & Fresh Regulars & Food
1141,3,Drinks & Fresh Regulars & Food
1142,3,Drinks & Fresh Regulars & Food
1143,3,Drinks & Fresh Regulars & Food
1144,0,Home Decorators & Drinks & Food
1145,0,Home Decorators & Drinks & Food
1146,2,Food & Drinks & Home Decorators
1147,3,Drinks & Fresh Regulars & Food
1148,0,Home Decorators & Drinks & Food
1149,1,New Parents & Drinks & Home Decorators
1150,3,Drinks & Fresh Regulars & Food
1151,3,Drinks & Fresh Regulars & Food
1152,3,Drinks & Fresh Regulars & Food
1153,0,Home Decorators & Drinks & Food
1154,3,Drinks & Fresh Regulars & Food
1155,0,Home Decorators & Drinks & Food
1156,1,New Parents & Drinks & Home Decorators
1157,0,Home Decorators & Drinks & Food
1158,3,Drinks & Fresh Regulars & Food
1160,0,Home Decorators & Drinks & Food
1161,3,Drinks & Fresh Regulars & Food
1162,0,Home Decorators & Drinks & Food
1163,3,Drinks & Fresh Regulars & Food
1164,3,Drinks & Fresh Regulars & Food
1165,3,Drinks & Fresh Regulars & Food
1166,3,Drinks & Fresh Regulars & Food
1167,1,New Parents & Drinks & Home Decorators
1168,3,Drinks & Fresh Regulars & Food
1169,0,Home Decorators & Drinks & Food
1170,3,Drinks & Fresh Regulars & Food
1171,0,Home Decorators & Drinks & Food
1172,3,Drinks & Fresh Regulars & Food
1173,3,Drinks & Fresh Regulars & Food
1174,1,New Parents & Drinks & Home Decorators
1175,0,Home Decorators & Drinks & Food
1176,2,Food & Drinks & Home Decorators
1177,0,Home Decorators & Drinks & Food
1178,0,Home Decorators & Drinks & Food
1179,3,Drinks & Fresh Regulars & Food
1180,3,Drinks & Fresh Regulars & Food
1181,3,Drinks & Fresh Regulars & Food
1182,2,Food & Drinks & Home Decorators
1183,3,Drinks & Fresh Regulars & Food
1184,3,Drinks & Fresh Regulars & Food
1185,0,Home Decorators & Drinks & Food
1186,0,Home Decorators & Drinks & Food
1188,3,Drinks & Fresh Regulars & Food
1189,3,Drinks & Fresh Regulars & Food
1190,2,Food & Drinks & Home Decorators
1191,3,Drinks & Fresh Regulars & Food
1192,0,Home Decorators & Drinks & Food
1193,3,Drinks & Fresh Regulars & Food
1194,3,Drinks & Fresh Regulars & Food
1195,0,Home Decorators & Drinks & Food
1196,0,Home Decorators & Drinks & Food
1197,1,New Parents & Drinks & Home Decorators
1198,0,Home Decorators & Drinks & Food
1200,0,Home Decorators & Drinks & Food
1201,3,Drinks & Fresh Regulars & Food
1202,0,Home Decorators & Drinks & Food
1203,0,Home Decorators & Drinks & Food
1204,3,Drinks & Fresh Regulars & Food
1205,2,Food & Drinks & Home Decorators
1206,0,Home Decorators & Drinks & Food
1207,3,Drinks & Fresh Regulars & Food
1208,3,Drinks & Fresh Regulars & Food
1209,3,Drinks & Fresh Regulars & Food
1210,1,New Parents & Drinks & Home Decorators
1211,3,Drinks & Fresh Regulars & Food
1212,0,Home Decorators & Drinks & Food
1213,2,Food & Drinks & Home Decorators
1214,3,Drinks & Fresh Regulars & Food
1215,0,Home Decorators & Drinks & Food
1216,3,Drinks & Fresh Regulars & Food
1217,3,Drinks & Fresh Regulars & Food
1218,0,Home Decorators & Drinks & Food
1219,3,Drinks & Fresh Regulars & Food
1220,3,Drinks & Fresh Regulars & Food
1221,0,Home Decorators & Drinks & Food
1223,3,Drinks & Fresh Regulars & Food
1224,3,Drinks & Fresh Regulars & Food
1226,1,New Parents & Drinks & Home Decorators
1227,0,Home Decorators & Drinks & Food
1228,2,Food & Drinks & Home Decorators
